,dimCustomerMasterId,distance,seasonYear,events_prior,attended_prior,events_last,attended_last,tenure,atp_last,product_current,product_last,Label,Score
17974,95439,196.93,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
17975,95441,196.93,2023,1,0,1,0,0,52.0,None,Individual,None,0.9878
17976,95444,196.93,2023,1,0,1,0,0,59.0,None,Individual,None,1.0
17978,95446,46.25,2023,1,0,0,0,1,0.0,None,None,None,0.9633
17979,95447,196.93,2023,1,0,1,0,0,70.0,None,Individual,None,0.8368
17981,95458,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
17982,95487,196.93,2023,1,1,1,1,0,42.0,None,Individual,None,1.0
17985,95491,54.54,2023,48,48,18,18,2,24.32,None,Full Season,Full Season,0.65
17987,95495,33.3,2023,1,0,0,0,1,0.0,None,None,None,0.99
17989,95504,69.88,2023,1,0,0,0,1,0.0,None,None,None,1.0
17991,95510,329.11,2023,1,0,0,0,1,0.0,None,None,None,0.9999
17992,95518,1726.15,2023,1,1,1,1,0,59.0,None,Individual,None,1.0
17995,95521,1598.81,2023,31,24,1,1,2,0.0,None,Individual,None,0.6267
17997,95524,13.37,2023,1,0,0,0,1,0.0,None,None,None,0.6983
17999,95532,17.84,2023,18,9,1,1,1,0.0,None,Individual,None,0.5667
18000,95533,196.93,2023,1,1,1,1,0,23.0,None,Individual,None,1.0
18002,95543,48.6,2023,1,0,0,0,1,0.0,None,None,None,1.0
18005,95544,69.88,2023,13,13,0,0,2,0.0,None,None,None,1.0
18006,95547,196.93,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
18007,95550,1743.19,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
18010,95553,2.83,2023,31,23,1,1,2,0.0,None,Individual,None,0.4467
18012,95555,59.73,2023,1,0,0,0,1,0.0,None,None,None,1.0
18015,95557,10.7,2023,31,23,1,0,2,0.0,None,Individual,None,0.5367
18017,95559,41.92,2023,1,0,0,0,1,0.0,None,None,None,1.0
18019,95567,127.33,2023,1,0,0,0,1,0.0,None,None,None,1.0
18022,95569,41.44,2023,13,13,0,0,2,0.0,None,None,None,0.995
18023,95570,13.28,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
18026,95576,18.51,2023,31,20,1,0,2,0.0,None,Individual,None,0.4867
18029,95590,7.19,2023,34,29,4,4,2,27.49,None,Full Season,Individual,0.58
18030,95605,281.76,2023,1,1,1,1,0,42.0,None,Individual,None,1.0
18031,95606,69.88,2023,1,0,1,0,0,199.0,None,Individual,None,0.98
18033,95612,10.85,2023,1,0,0,0,1,0.0,None,None,None,1.0
18035,95615,11.08,2023,2,1,0,0,1,0.0,None,None,None,0.9733
18036,95617,8.55,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
18037,95623,133.7,2023,1,1,1,1,0,38.0,None,Individual,None,0.99
18039,95626,1917.16,2023,1,0,0,0,1,0.0,None,None,None,1.0
18042,95628,10.45,2023,31,24,1,1,2,0.0,None,Individual,None,0.4767
18045,95629,43.06,2023,31,21,1,1,2,0.0,None,Individual,None,0.5767
18047,95643,1827.55,2023,1,0,0,0,1,0.0,None,None,None,0.97
18048,95652,1668.75,2023,1,1,1,1,0,59.0,None,Individual,None,1.0
18049,95653,1765.12,2023,1,0,1,0,0,199.0,None,Individual,None,0.92
18050,95655,17.84,2023,1,1,1,1,0,38.0,None,Individual,None,0.99
18051,95663,6400.16,2023,1,0,1,0,0,65.0,None,Individual,None,1.0
18054,95664,44.96,2023,13,13,0,0,2,0.0,None,None,None,1.0
18055,95667,44.96,2023,1,1,1,1,0,25.0,None,Individual,None,1.0
18056,95672,1966.83,2023,1,0,1,0,0,152.0,None,Individual,None,0.86
18058,95673,21.65,2023,18,17,1,1,1,0.0,None,Individual,None,0.4867
18060,95674,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18062,95682,54.54,2023,1,0,0,0,1,0.0,None,None,None,1.0
18063,95688,196.93,2023,1,1,1,1,0,60.0,None,Individual,None,1.0
18066,95700,20.13,2023,13,13,0,0,2,0.0,None,None,None,1.0
18068,95704,1302.48,2023,1,0,0,0,1,0.0,None,None,None,1.0
18071,95713,46.25,2023,31,24,1,0,2,0.0,None,Individual,None,0.6167
18073,95725,19.18,2023,1,0,0,0,1,0.0,None,None,None,0.85
18076,95730,22.4,2023,31,24,1,0,2,0.0,None,Individual,None,0.5267
18079,95735,14.62,2023,13,13,0,0,2,0.0,None,None,None,1.0
18080,95736,196.93,2023,1,0,1,0,0,24.0,None,Individual,None,1.0
18082,95738,1713.71,2023,18,9,1,1,1,0.0,None,Individual,None,0.7567
18085,95744,23.35,2023,31,27,1,1,2,0.0,None,None,Individual,0.6358
18086,95746,1438.19,2023,1,0,1,0,0,46.0,None,Individual,None,0.9998
18087,95748,1.84,2023,1,0,1,0,0,37.0,None,Individual,None,0.79
18089,95749,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18092,95751,16.2,2023,31,30,1,1,2,0.0,None,Individual,None,0.5167
18095,95762,32.18,2023,31,26,1,0,2,0.0,None,Individual,None,0.5767
18097,95772,122.18,2023,2,0,0,0,1,0.0,None,None,None,1.0
18099,95779,12.29,2023,1,0,0,0,1,0.0,None,None,None,0.8483
18101,95785,228.28,2023,1,0,0,0,1,0.0,None,None,None,0.9988
18102,95786,69.88,2023,1,1,1,1,0,23.0,None,Individual,None,0.995
18104,95787,3628.53,2023,1,0,0,0,1,0.0,None,None,None,1.0
18106,95796,61.71,2023,1,0,0,0,1,0.0,None,None,None,0.9495
18108,95798,625.56,2023,1,0,0,0,1,0.0,None,None,None,0.9999
18109,95801,46.24,2023,1,1,1,1,0,224.0,None,Individual,None,0.89
18112,95807,47.74,2023,31,31,1,1,2,0.0,None,Individual,None,0.6152
18114,95810,16.2,2023,1,1,0,0,1,0.0,None,None,None,0.7647
18115,95811,161.19,2023,1,0,1,0,0,33.0,None,Individual,None,0.9954
18118,95815,26.81,2023,34,24,4,4,2,17.18,None,Full Season,Individual,0.57
18121,95824,38.86,2023,32,20,2,0,2,36.0,None,Individual,None,0.55
18123,95826,1064.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
18126,95828,23.26,2023,48,32,18,14,2,29.18,None,Full Season,Individual,0.58
18127,95829,38.2,2023,1,0,1,0,0,69.0,None,Individual,None,0.785
18130,95836,27.17,2023,31,29,1,1,2,0.0,None,Individual,None,0.5167
18132,95841,47.39,2023,1,0,0,0,1,0.0,None,None,None,0.9114
18134,95858,27.17,2023,1,0,0,0,1,0.0,None,None,None,1.0
18136,95862,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18138,95869,13.28,2023,1,0,0,0,1,0.0,None,None,None,0.7883
18139,95870,51.68,2023,1,0,1,0,0,49.0,None,Individual,None,0.9527
18142,95879,2.83,2023,30,18,1,0,2,0.0,None,Individual,Individual,0.4433
18144,95884,167.71,2023,1,1,0,0,1,0.0,None,None,None,1.0
18146,95896,63.09,2023,1,0,0,0,1,0.0,None,None,None,0.8394
18149,95906,26.75,2023,31,27,1,0,2,0.0,None,Individual,None,0.5467
18151,95932,42.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
18154,95937,56.08,2023,31,28,1,1,2,0.0,None,Individual,None,0.5967
18156,95938,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18157,95942,196.93,2023,1,0,1,0,0,44.0,None,Individual,None,0.996
18159,95950,33.23,2023,1,0,0,0,1,0.0,None,None,None,0.99
18161,95955,156.31,2023,1,0,0,0,1,0.0,None,None,None,0.9997
18163,95970,23.14,2023,1,0,0,0,1,0.0,None,None,None,0.98
18166,95982,52.21,2023,31,24,1,1,2,0.0,None,Individual,None,0.5767
18169,95987,46.24,2023,31,31,1,1,2,0.0,None,Individual,None,0.6267
18170,96000,196.93,2023,2,0,2,0,0,73.0,None,Individual,None,1.0
18172,96005,10.7,2023,3,0,1,0,1,53.0,None,None,None,0.84
18174,96006,23.26,2023,1,0,0,0,1,0.0,None,None,None,0.98
18177,96012,179.63,2023,13,13,0,0,2,0.0,None,None,None,0.9957
18179,96013,38.2,2023,1,0,0,0,1,0.0,None,None,None,0.9517
18182,96019,17.84,2023,24,19,1,1,2,0.0,None,Individual,None,0.4567
18184,96028,19.63,2023,4,0,0,0,1,0.0,None,None,None,0.8
18186,96034,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18189,96040,59.73,2023,48,41,18,17,2,34.05,None,Full Season,Full Season,0.81
18190,96041,52.21,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
18192,96043,50.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
18193,96044,1716.42,2023,1,1,1,1,0,26.0,None,Individual,None,1.0
18195,96046,48.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
18197,96059,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18199,96068,59.13,2023,1,0,0,0,1,0.0,None,None,None,1.0
18202,96070,120.47,2023,13,13,0,0,2,0.0,None,None,None,1.0
18203,96072,196.93,2023,1,0,1,0,0,60.0,None,Individual,None,0.5917
18206,96074,8.0,2023,7,7,0,0,2,0.0,None,None,None,0.98
18207,96075,50.84,2023,1,0,1,0,0,77.0,None,Individual,None,0.93
18209,96086,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18212,96090,264.69,2023,31,29,1,1,2,0.0,None,Individual,None,0.6067
18214,96094,23.21,2023,1,0,0,0,1,0.0,None,None,None,0.98
18216,96095,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18217,96100,9.54,2023,1,0,1,0,0,23.0,None,Individual,None,0.96
18219,96109,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18220,96110,63.09,2023,1,1,1,1,0,26.0,None,Individual,None,1.0
18223,96111,55.5,2023,48,48,18,18,2,145.92,None,Full Season,Individual,0.5095
18224,96113,38.24,2023,1,0,1,0,0,24.0,None,Individual,None,0.99
18227,96114,69.88,2023,13,13,0,0,2,0.0,None,None,None,1.0
18229,96122,8.0,2023,1,0,0,0,1,0.0,None,None,None,0.99
18231,96135,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18234,96137,196.93,2023,13,13,0,0,2,0.0,None,None,None,0.989
18235,96138,24.84,2023,4,0,4,0,0,28.0,None,Individual,Individual,0.6
18236,96139,48.37,2023,1,0,1,0,0,48.0,None,Individual,None,0.98
18238,96148,54.0,2023,1,0,0,0,1,0.0,None,None,None,1.0
18240,96155,38.15,2023,1,0,0,0,1,0.0,None,None,None,0.5885
18243,96156,51.41,2023,13,13,0,0,2,0.0,None,None,None,0.95
18244,96169,196.93,2023,1,0,1,0,0,46.0,None,Individual,None,0.9261
18247,96173,18.62,2023,13,13,0,0,2,0.0,None,None,None,0.9812
18249,96178,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18250,96182,46.25,2023,1,0,1,0,0,33.0,None,Individual,None,1.0
18253,96183,52.24,2023,31,28,1,1,2,0.0,None,Individual,None,0.5867
18256,96198,11.08,2023,13,13,0,0,2,0.0,None,None,None,1.0
18258,96200,19.18,2023,1,0,0,0,1,0.0,None,None,None,0.85
18260,96208,56.49,2023,1,0,0,0,1,0.0,None,None,None,1.0
18262,96209,8.55,2023,1,0,0,0,1,0.0,None,None,None,1.0
18264,96217,11.98,2023,35,24,18,11,1,36.86,None,Full Season,Full Season,0.72
18266,96218,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18268,96227,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18270,96230,1168.11,2023,1,0,0,0,1,0.0,None,None,None,1.0
18273,96231,26.81,2023,48,31,18,11,2,24.99,None,Full Season,Individual,0.86
18275,96235,38.79,2023,1,0,0,0,1,0.0,None,None,None,0.9817
18277,96236,24.84,2023,1,0,0,0,1,0.0,None,None,None,0.98
18279,96237,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18281,96241,45.06,2023,1,0,0,0,1,0.0,None,None,None,0.9883
18283,96246,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18285,96247,2022.26,2023,1,0,0,0,1,0.0,None,None,None,1.0
18287,96253,50.46,2023,18,7,1,0,1,0.0,None,Individual,None,0.6867
18290,96255,42.19,2023,1,1,0,0,2,0.0,None,None,None,1.0
18293,96256,196.93,2023,13,13,0,0,2,0.0,None,None,None,0.989
18294,96259,48.26,2023,1,0,1,0,0,80.0,None,Individual,None,0.8267
18297,96270,26.75,2023,19,19,1,1,2,0.0,None,Individual,None,0.5067
18298,96273,63.09,2023,1,1,1,1,0,32.0,None,Individual,None,1.0
18300,96276,48.37,2023,1,1,0,0,1,0.0,None,None,None,1.0
18302,96282,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18304,96290,41.92,2023,2,0,0,0,1,0.0,None,None,None,1.0
18306,96306,59.73,2023,1,0,0,0,1,0.0,None,None,None,1.0
18308,96310,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18309,96319,26.75,2023,1,0,1,0,0,69.0,None,Individual,None,1.0
18311,96324,1730.46,2023,1,1,0,0,1,0.0,None,None,None,1.0
18313,96325,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18316,96335,38.15,2023,14,14,1,1,2,0.0,None,Individual,None,0.82
18317,96340,25.94,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
18318,96341,196.93,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
18320,96343,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18321,96360,611.7,2023,1,1,1,1,0,77.0,None,Individual,None,1.0
18323,96371,72.67,2023,1,0,0,0,1,0.0,None,None,None,1.0
18325,96373,9.54,2023,1,0,0,0,1,0.0,None,None,None,1.0
18327,96376,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18328,96380,196.93,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
18330,96381,48.37,2023,18,17,1,1,1,0.0,None,Individual,None,0.6067
18333,96383,47.79,2023,31,23,1,1,2,0.0,None,Individual,None,0.5867
18334,96386,38.79,2023,1,1,1,1,0,37.0,None,Individual,None,1.0
18336,96388,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18338,96390,19.63,2023,1,0,0,0,1,0.0,None,None,None,0.54
18340,96395,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18341,96396,196.93,2023,1,0,1,0,0,46.0,None,Individual,None,0.9261
18343,96397,10.7,2023,1,0,0,0,1,0.0,None,None,None,1.0
18345,96402,56.08,2023,1,0,0,0,1,0.0,None,None,None,1.0
18347,96406,27.17,2023,1,0,0,0,1,0.0,None,None,None,1.0
18349,96410,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18351,96411,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
18353,96412,58.29,2023,1,0,0,0,1,0.0,None,None,None,1.0
18355,96413,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18356,96414,33.3,2023,1,1,1,1,0,40.0,None,Individual,None,0.99
18359,96415,22.4,2023,7,7,0,0,2,0.0,None,None,None,1.0
18360,96416,65.22,2023,1,0,1,0,0,23.0,None,None,None,0.8
18362,96428,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18363,96433,196.93,2023,1,1,1,1,0,32.0,None,Individual,None,0.9993
18365,96434,32.86,2023,1,0,0,0,1,0.0,None,None,None,0.99
18367,96435,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18369,96440,19.18,2023,1,0,0,0,1,0.0,None,None,None,0.85
18371,96441,16.2,2023,1,1,0,0,1,0.0,None,None,None,0.7647
18373,96442,47.39,2023,1,0,0,0,1,0.0,None,None,None,0.9114
18374,96457,196.93,2023,1,0,1,0,0,49.0,None,Individual,None,0.9996
18376,96459,33.3,2023,1,0,0,0,1,0.0,None,None,None,0.99
18378,96472,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18380,96477,127.33,2023,1,0,0,0,1,0.0,None,None,None,1.0
18381,96490,196.93,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
18383,96499,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18385,96506,10.7,2023,35,28,18,17,1,29.18,None,Full Season,Individual,0.62
18387,96509,1564.95,2023,1,0,0,0,1,0.0,None,None,None,1.0
18389,96513,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18391,96523,17.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
18394,96524,46.25,2023,13,13,0,0,2,0.0,None,None,None,1.0
18397,96547,32.18,2023,31,26,1,1,2,0.0,None,Individual,None,0.5967
18399,96567,38.79,2023,1,1,0,0,1,0.0,None,None,None,0.9917
18401,96569,13.37,2023,1,0,0,0,1,0.0,None,None,None,0.6983
18402,96573,56.08,2023,1,0,1,0,0,180.0,None,Individual,None,0.75
18404,96578,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18405,96585,47.99,2023,1,0,1,0,0,55.0,None,Individual,None,0.99
18406,96586,38.2,2023,1,0,1,0,0,43.0,None,Individual,None,1.0
18409,96587,38.15,2023,31,21,1,1,2,0.0,None,Individual,None,0.5967
18411,96598,44.68,2023,1,0,0,0,1,0.0,None,None,None,0.9933
18413,96604,35.95,2023,1,0,0,0,1,0.0,None,None,None,0.84
18414,96609,172.22,2023,1,1,1,1,0,38.0,None,Individual,None,0.99
18416,96619,27.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
18418,96626,65.22,2023,1,0,0,0,1,0.0,None,None,None,0.9517
18420,96631,27.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
18421,96640,47.39,2023,1,0,1,0,0,40.0,None,Individual,None,1.0
18423,96641,29.38,2023,1,0,0,0,1,0.0,None,None,None,1.0
18425,96642,67.51,2023,1,0,0,0,1,0.0,None,None,None,0.996
18428,96651,59.13,2023,25,20,1,1,2,0.0,None,Individual,None,0.6067
18430,96655,212.06,2023,1,0,0,0,1,0.0,None,None,None,0.9974
18431,96657,196.93,2023,1,0,1,0,0,44.0,None,Individual,None,0.996
18432,96661,196.93,2023,1,0,1,0,0,60.0,None,Individual,None,0.5917
18435,96666,25.94,2023,48,37,18,12,2,145.92,None,Full Season,Individual,0.58
18436,96689,196.93,2023,1,0,1,0,0,69.0,None,Individual,None,0.8438
18437,96690,196.93,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
18438,96699,196.93,2023,1,0,1,0,0,80.0,None,Individual,None,1.0
18441,96705,23.26,2023,6,6,0,0,2,0.0,None,None,None,1.0
18443,96706,38.79,2023,18,10,1,1,1,0.0,None,Individual,None,0.6467
18444,96707,196.93,2023,1,0,1,0,0,46.0,None,Individual,None,0.9261
18447,96718,76.98,2023,7,7,0,0,2,0.0,None,None,None,1.0
18448,96730,196.93,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
18451,96741,41.44,2023,39,39,9,9,2,101.4,None,Half Season,Individual,0.556
18453,96743,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18454,96750,196.93,2023,1,0,1,0,0,69.0,None,Individual,None,0.8438
18455,96755,196.93,2023,1,0,1,0,0,52.0,None,Individual,None,0.9878
18456,96781,196.93,2023,1,0,1,0,0,60.0,None,Individual,None,0.5917
18458,96788,3691.4,2023,1,1,0,0,1,0.0,None,None,None,1.0
18459,96792,17.84,2023,1,0,1,0,0,53.0,None,Individual,None,1.0
18460,96807,3339.33,2023,1,0,1,0,0,61.0,None,Individual,None,0.995
18462,96808,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18463,96832,196.93,2023,1,1,1,1,0,72.0,None,Individual,None,1.0
18464,96833,196.93,2023,1,0,1,0,0,26.0,None,Individual,None,1.0
18466,96834,46.25,2023,1,0,0,0,1,0.0,None,None,None,0.9633
18467,96835,196.93,2023,1,0,1,0,0,209.0,None,Individual,None,1.0
18469,96837,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18472,96846,1786.31,2023,14,13,0,0,2,0.0,None,None,Individual,0.51
18474,96850,7.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
18476,96854,38.24,2023,1,0,0,0,1,0.0,None,None,None,0.9517
18478,96862,74.68,2023,1,0,0,0,1,0.0,None,None,None,1.0
18480,96868,4330.27,2023,1,1,0,0,1,0.0,None,None,None,1.0
18482,96871,28.09,2023,1,0,0,0,1,0.0,None,None,None,1.0
18484,96872,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18485,96879,17.84,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
18487,96888,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18490,96890,6.89,2023,13,13,0,0,2,0.0,None,None,None,1.0
18492,96891,1.84,2023,1,0,0,0,1,0.0,None,None,None,0.9428
18494,96893,26.22,2023,1,0,0,0,1,0.0,None,None,None,0.9967
18496,96911,76.36,2023,1,0,0,0,1,0.0,None,None,None,1.0
18498,96915,38.2,2023,1,0,0,0,1,0.0,None,None,None,0.9517
18500,96916,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18501,96919,3920.99,2023,1,0,1,0,0,33.0,None,Individual,None,1.0
18503,96922,51.7,2023,1,0,0,0,1,0.0,None,None,None,1.0
18505,96930,11.04,2023,2,0,1,0,1,42.0,None,Individual,None,0.63
18507,96943,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18508,96975,11.36,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
18511,96980,26.22,2023,13,13,0,0,2,0.0,None,None,None,1.0
18512,96981,59.73,2023,1,1,1,1,0,38.0,None,Individual,None,1.0
18515,96988,27.17,2023,33,30,3,3,2,28.67,None,Individual,Individual,0.39
18517,96996,36.77,2023,1,0,0,0,1,0.0,None,None,None,0.87
18519,97002,6.14,2023,1,0,0,0,1,0.0,None,None,None,1.0
18521,97004,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18523,97015,1620.71,2023,1,0,0,0,1,0.0,None,None,None,1.0
18525,97018,38.79,2023,1,0,0,0,1,0.0,None,None,None,0.9817
18526,97033,11.45,2023,1,1,1,1,0,20.0,None,Individual,None,1.0
18528,97038,24.84,2023,1,0,0,0,1,0.0,None,None,None,0.98
18531,97042,46.07,2023,13,13,0,0,2,0.0,None,None,None,1.0
18532,97045,196.93,2023,1,1,1,1,0,52.0,None,Individual,None,1.0
18534,97052,2227.67,2023,1,0,0,0,1,0.0,None,None,None,1.0
18535,97060,42.19,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
18538,97061,47.74,2023,37,37,7,7,2,21.82,None,Full Season,Individual,0.64
18541,97062,70.93,2023,48,48,18,18,2,63.23,None,Full Season,Full Season,0.74
18543,97069,39.09,2023,1,0,0,0,1,0.0,None,None,None,0.9817
18545,97071,47.74,2023,2,0,0,0,1,0.0,None,None,None,0.9977
18547,97074,27.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
18548,97078,54.54,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
18551,97084,76.98,2023,48,44,18,18,2,63.23,None,Full Season,Full Season,0.645
18553,97088,29.59,2023,1,0,0,0,1,0.0,None,None,None,1.0
18555,97091,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18558,97096,22.58,2023,27,22,4,4,2,20.62,None,Full Season,Individual,0.52
18561,97097,42.31,2023,13,13,0,0,2,0.0,None,None,None,1.0
18562,97099,23.26,2023,1,1,1,1,0,72.0,None,Individual,None,0.97
18564,97101,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18566,97102,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18567,97105,47.99,2023,1,1,1,1,0,33.0,None,Individual,None,0.9992
18570,97120,48.6,2023,48,45,18,17,2,43.78,None,Full Season,Individual,0.88
18573,97123,38.79,2023,31,27,1,1,2,0.0,None,Individual,None,0.5767
18575,97152,25.94,2023,1,0,0,0,1,0.0,None,None,None,0.9967
18578,97154,46.24,2023,31,30,1,1,2,0.0,None,Individual,None,0.6267
18579,97157,45.06,2023,2,0,2,0,0,71.43,None,Individual,None,0.97
18580,97167,97.72,2023,1,0,1,0,0,33.0,None,Individual,None,0.589
18581,97173,70.93,2023,1,0,1,0,0,72.0,None,Individual,None,0.97
18582,97176,53.53,2023,1,0,1,0,0,72.0,None,Individual,None,0.96
18585,97183,12.29,2023,48,34,18,13,2,29.18,None,Full Season,Individual,0.76
18587,97187,56.08,2023,18,15,1,1,1,0.0,None,Individual,None,0.7067
18588,97192,3643.64,2023,10,10,10,10,0,27.89,None,Full Season,Individual,0.52
18589,97197,46.25,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
18591,97206,1518.63,2023,1,0,0,0,1,0.0,None,None,None,1.0
18594,97210,37.83,2023,31,28,1,1,2,0.0,None,Individual,None,0.6067
18595,97212,196.93,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
18597,97221,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18600,97233,49.95,2023,31,25,1,0,2,0.0,None,Individual,None,0.5667
18601,97264,61.49,2023,1,0,1,0,0,69.0,None,Individual,None,0.63
18602,97267,17.84,2023,1,1,1,1,0,193.0,None,Individual,None,0.99
18603,97269,14.62,2023,1,0,1,0,0,61.0,None,Individual,Individual,0.62
18605,97271,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18607,97276,3.97,2023,1,0,0,0,1,0.0,None,None,None,0.9517
18609,97282,6.76,2023,1,1,0,0,1,0.0,None,None,None,1.0
18610,97291,196.93,2023,1,1,1,1,0,30.94,None,Full Season,None,0.99
18611,97293,196.93,2023,1,0,1,0,0,83.0,None,Individual,None,1.0
18613,97298,2295.85,2023,1,0,0,0,1,0.0,None,None,None,1.0
18614,97309,1173.68,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
18616,97311,10.85,2023,18,13,1,1,1,0.0,None,None,Individual,0.5733
18619,97319,47.39,2023,48,30,18,9,2,34.05,None,Full Season,Individual,0.58
18620,97324,60.17,2023,1,1,1,1,0,44.0,None,Individual,None,1.0
18622,97330,33.3,2023,1,0,0,0,1,0.0,None,None,None,0.99
18625,97332,42.7,2023,31,30,1,1,2,0.0,None,Individual,None,0.6067
18627,97334,20.13,2023,1,0,0,0,1,0.0,None,None,None,0.52
18629,97337,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
18630,97338,196.93,2023,1,0,1,0,0,83.0,None,Individual,None,1.0
18632,97341,5.68,2023,1,1,0,0,1,0.0,None,None,None,0.9967
18634,97349,1714.61,2023,1,1,0,0,1,0.0,None,None,None,1.0
18636,97361,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
18637,97368,193.58,2023,1,0,1,0,0,44.0,None,Individual,None,0.996
18640,97374,63.66,2023,31,23,1,1,2,0.0,None,Individual,None,0.5867
18641,97381,196.93,2023,1,0,1,0,0,44.0,None,Individual,None,0.996
18643,97383,42.19,2023,1,0,0,0,1,0.0,None,None,None,1.0
18645,97387,155.44,2023,1,0,0,0,1,0.0,None,None,None,0.9997
18648,97393,8.0,2023,31,27,1,1,2,0.0,None,Individual,None,0.4867
18649,97397,19.18,2023,1,0,1,0,0,42.0,None,Individual,None,0.9975
18651,97399,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18654,97400,49.95,2023,13,13,0,0,2,0.0,None,None,None,1.0
18656,97406,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
18658,97407,1827.69,2023,1,0,0,0,1,0.0,None,None,None,0.97
18660,97410,14.62,2023,1,0,0,0,1,0.0,None,None,None,0.7667
18662,97413,10.85,2023,1,0,0,0,1,0.0,None,None,None,1.0
18665,97415,19.18,2023,48,45,18,18,2,121.6,None,Full Season,Individual,0.57
18666,97418,196.93,2023,1,1,1,1,0,83.0,None,Individual,None,1.0
